,name,scientificName,genus,decimalLongitude,decimalLatitude,country
69,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,-0.70806,5.3875,Ghana
70,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
71,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.83333,-23.2,South Africa
72,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.5,-26.06667,Swaziland
73,Kinixys natalensis,"Kinixys natalensis Hewitt, 1935",Kinixys,NA,NA,South Africa
74,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
75,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,12.81167,3.19056,Cameroon
76,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,12.81167,3.19056,Cameroon
77,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.83333,-23.2,South Africa
78,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
79,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
80,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Cameroon
81,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.75,-26.61667,Swaziland
82,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.41667,-28.4,South Africa
83,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.46667,-24.63333,South Africa
84,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
85,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.46667,-24.63333,South Africa
86,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,NA,NA,Liberia
87,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,32,-26.75,Swaziland
88,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,32,-26.75,Swaziland
89,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
90,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,29.98333,-28.85,South Africa
91,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.71667,-25.95,Swaziland
92,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
93,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
94,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
95,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
96,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
97,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,NA
98,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,30.93333,-25.51667,South Africa
99,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,30.96667,-25.53333,South Africa
100,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,37.75,-4.06667,"Tanzania, United Republic of"
101,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,28.95,-23.05,South Africa
102,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.68333,-24.86667,South Africa
103,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,30.88333,-23.75,South Africa
104,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.4,-24.65,South Africa
105,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,31.45,-24.6,South Africa
106,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.55,-24.61667,South Africa
107,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.25,-24.56667,South Africa
108,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.51667,-24.7,South Africa
109,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.16667,-25.68333,South Africa
110,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.56667,-24.65,South Africa
111,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.06667,-24.53333,South Africa
112,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.46667,-24.63333,South Africa
113,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.35,-24.65,South Africa
114,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.25,-26.91667,South Africa
115,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.51667,-25.51667,South Africa
116,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.85,-25.15,South Africa
117,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,28.21667,-25.73333,South Africa
118,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.46667,-24.63333,South Africa
119,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,30.86667,-24.45,South Africa
120,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.56667,-24.65,South Africa
121,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.45,-24.6,South Africa
122,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,30.95,-24.35,South Africa
123,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,NA
124,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.15,-25.71667,South Africa
125,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,29.98333,-28.85,South Africa
126,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,20.83333,-25.2,South Africa
127,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.53333,-27.66667,South Africa
128,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.28333,-28.45,South Africa
129,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
130,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.6,-25.68333,South Africa
131,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
132,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.3,-25.68333,South Africa
133,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.38333,-27.98333,South Africa
134,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.76667,-26.7,Swaziland
135,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,NA
136,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
137,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.36667,-27.5,South Africa
138,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,"Tanzania, United Republic of"
139,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,South Africa
140,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
141,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
142,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.05,-25.85,South Africa
143,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
144,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
145,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
146,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
147,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
148,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
149,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
150,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
151,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,"Tanzania, United Republic of"
152,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
153,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
154,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
155,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
156,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
157,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,Kenya
158,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.18333,-28.41667,South Africa
159,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,Kenya
160,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,Kenya
161,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,South Africa
162,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
163,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.48333,-28.26667,South Africa
164,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
165,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,21.58333,-18.11667,Namibia
166,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,21.85,2.58,The Democratic Republic of the Congo
167,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,21.85,2.58,The Democratic Republic of the Congo
168,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,19.35,3.03,The Democratic Republic of the Congo
169,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,19.35,3.03,The Democratic Republic of the Congo
170,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,19.35,3.03,The Democratic Republic of the Congo
171,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,Kenya
172,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,Togo
173,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
174,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,South Africa
175,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,South Africa
176,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,South Africa
177,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,35.11667,-0.1,Kenya
178,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,South Africa
179,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
180,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.55,-26.55,Swaziland
181,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,South Africa
182,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
183,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,Kenya
184,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,Kenya
185,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
186,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
187,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
188,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
189,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
190,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,29.98333,-28.85,South Africa
191,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,Kenya
192,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.76667,-27.26667,South Africa
193,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.76667,-27.26667,South Africa
194,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,Kenya
195,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,South Africa
196,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
197,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,21.88333,-18.55,Botswana
198,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,Kenya
199,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.21667,-25.68333,South Africa
200,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,NA
201,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,South Africa
202,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,Mozambique
203,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,NA,NA,NA
204,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,NA
205,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,NA,NA,Senegal
206,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,-1.43333,14.91667,Mali
207,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,Mozambique
208,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,NA
209,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.41667,-28.2,South Africa
210,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.41667,-28.2,South Africa
211,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
212,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,NA
213,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.36667,-26.48333,Swaziland
214,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
215,Kinixys,"Kinixys Bell, 1827",Kinixys,9.65,4.8333,Cameroon
216,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
217,Kinixys,"Kinixys Bell, 1827",Kinixys,9.65,4.8333,Cameroon
218,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
219,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
220,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
221,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
222,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
223,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.28333,-28.01667,South Africa
224,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.28333,-28.01667,South Africa
225,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Ghana
226,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Nigeria
227,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Nigeria
228,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Ghana
229,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
230,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
231,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Ghana
232,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,Kenya
233,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,Ghana
234,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Ghana
235,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Ghana
236,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,Ghana
237,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Ghana
238,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Ghana
239,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,Ghana
240,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
241,Kinixys,"Kinixys Bell, 1827",Kinixys,9.4167,4.2667,Cameroon
242,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
243,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
244,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Ghana
245,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Ghana
246,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Ghana
247,Kinixys homeana,"Kinixys homeana Bell, 1827",Kinixys,NA,NA,Ghana
248,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
249,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,31.2,-25.53333,South Africa
250,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,29.28333,-24.96667,South Africa
251,Kinixys,"Kinixys Bell, 1827",Kinixys,9.65,4.8333,Cameroon
252,Kinixys,"Kinixys Bell, 1827",Kinixys,9.4333,4.65,Cameroon
253,Kinixys,"Kinixys Bell, 1827",Kinixys,9.4333,4.65,Cameroon
254,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,South Africa
255,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,13.53333,-15.31667,Angola
256,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
257,Kinixys,"Kinixys Bell, 1827",Kinixys,9.4333,4.65,Cameroon
258,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,32.26667,-26.88333,South Africa
259,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,NA,NA,NA
260,Kinixys,"Kinixys Bell, 1827",Kinixys,NA,NA,Cameroon
261,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
262,Kinixys spekii,"Kinixys spekii Gray, 1863",Kinixys,29.1,-22.66667,South Africa
263,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,38.41667,-2.18333,Kenya
264,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,NA,NA,NA
265,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,NA,NA,NA
266,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,NA,NA,NA
267,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
268,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,29.38333,-25.41667,South Africa
269,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,30.15,0.8,Uganda
270,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,The Democratic Republic of the Congo
271,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,NA,NA,The Democratic Republic of the Congo
272,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,The Democratic Republic of the Congo
273,Kinixys belliana,"Kinixys belliana nogueyi (Lataste, 1886)",Kinixys,0.5,11.7,Burkina Faso
274,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
275,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,NA,NA,NA
276,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,NA,NA,NA
277,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,NA,NA,Liberia
278,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,35.93333,-0.01667,Kenya
279,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,NA,NA,NA
280,Kinixys belliana,Kinixys belliana subsp. belliana,Kinixys,36.05669,0.80875,Kenya
281,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,NA,NA,NA
282,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,-0.85,6.1,Ghana
283,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,-0.85,6.1,Ghana
284,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,-0.85,6.1,Ghana
285,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.21667,-25.68333,South Africa
286,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.59648,3.01068,Uganda
287,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.59648,3.01068,Uganda
288,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,28.21667,-25.68333,South Africa
289,Kinixys lobatsiana,"Kinixys lobatsiana Power, 1927",Kinixys,NA,NA,South Africa
290,Kinixys erosa,"Kinixys erosa Schweigger, 1812",Kinixys,30.88333,1.25,Uganda
291,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.25,-26.91667,South Africa
292,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.25,-26.91667,South Africa
293,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.25,-26.91667,South Africa
294,Kinixys belliana,"Kinixys belliana Gray, 1831",Kinixys,32.25,-26.91667,South Africa
