,name,scientificName,genus,decimalLongitude,decimalLatitude,country
24,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
25,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
26,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
27,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,NA,NA,Ghana
28,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,10.0953,-2.8311,Gabon
29,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,37.60895,0.57128,Kenya
30,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,36.82343,-1.36973,Kenya
31,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
32,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
33,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
34,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
35,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
36,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
37,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
38,Pelusios,"Pelusios Wagler, 1830",Pelusios,9.93,2.75,Cameroon
39,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,NA,NA,Sao Tome and Principe
40,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,NA,NA,Sao Tome and Principe
41,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,NA,NA,Sao Tome and Principe
42,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,NA,NA,Sao Tome and Principe
43,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,Gabon
44,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,Gabon
45,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,Gabon
46,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,Gabon
47,Pelusios marani,"Pelusios marani Bour, 2000",Pelusios,11.13187,-2.04143,Gabon
48,Pelusios niger,"Pelusios niger Dum<U+00E9>ril & Bibron, 1835",Pelusios,NA,NA,NA
49,Pelusios niger,"Pelusios niger Dum<U+00E9>ril & Bibron, 1835",Pelusios,NA,NA,NA
50,Pelusios niger,"Pelusios niger Dum<U+00E9>ril & Bibron, 1835",Pelusios,NA,NA,NA
51,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,0,0,South Africa
52,Pelusios niger,"Pelusios niger Dum<U+00E9>ril & Bibron, 1835",Pelusios,NA,NA,NA
53,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,-80.30226,25.75643,United States
54,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,46.963,-16.227,Madagascar
55,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,46.793,-16.338,Madagascar
56,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,24.56667,-17.53333,Namibia
57,Pelusios,"Pelusios Wagler, 1830",Pelusios,NA,NA,Kenya
58,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.1,-24.55,South Africa
59,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
60,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,NA
61,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.71667,-25.98333,Swaziland
62,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,31.75,-28.95,South Africa
63,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.13333,-26.05,Swaziland
64,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,NA,NA,NA
65,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,NA,NA,NA
66,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,NA,NA,NA
67,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,12.81167,3.19056,Cameroon
68,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
69,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,32.23611,-27.58528,South Africa
70,Pelusios rhodesianus,Pelusios nigricans,Pelusios,NA,NA,Sao Tome and Principe
71,Pelusios rhodesianus,Pelusios nigricans,Pelusios,NA,NA,Sao Tome and Principe
72,Pelusios rhodesianus,Pelusios nigricans,Pelusios,NA,NA,Sao Tome and Principe
73,Pelusios rhodesianus,Pelusios nigricans,Pelusios,NA,NA,Sao Tome and Principe
74,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.75,-26.61667,Swaziland
75,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.75,-26.61667,Swaziland
76,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,31.75,-29.95,South Africa
77,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.55,-26.36667,Swaziland
78,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,Equatorial Guinea
79,Pelusios adansonii,"Pelusios adansonii Schweigger, 1812",Pelusios,NA,NA,Sudan
80,Pelusios adansonii,"Pelusios adansonii Schweigger, 1812",Pelusios,NA,NA,Sudan
81,Pelusios castanoides,"Pelusios castanoides intergularis Bour, 1983",Pelusios,NA,NA,Seychelles
82,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.56667,-24.65,South Africa
83,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,-9.5,5.5,Liberia
84,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,-9.5,5.5,Liberia
85,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,32.41667,-28.2,South Africa
86,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.46667,-24.63333,South Africa
87,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.55,-24.61667,South Africa
88,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.46667,-24.63333,South Africa
89,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.55,-24.61667,South Africa
90,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.41667,-24.51667,South Africa
91,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.28333,-24.73333,South Africa
92,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.25,-24.73333,South Africa
93,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,32.53333,-28.13333,South Africa
94,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,28.96667,-22.36667,South Africa
95,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,30.96667,-24.36667,South Africa
96,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,32.03333,-27.6,South Africa
97,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.46667,-24.63333,South Africa
98,Pelusios williamsi,"Pelusios williamsi Laurent, 1965",Pelusios,NA,NA,"Tanzania, United Republic of"
99,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.46667,-24.63333,South Africa
100,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.03333,-24.55,South Africa
101,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.51667,-24.7,South Africa
102,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.55,-24.61667,South Africa
103,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.55,-24.61667,South Africa
104,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.46667,-24.63333,South Africa
105,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.56667,-24.65,South Africa
106,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.55,-24.61667,South Africa
107,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,32.53333,-28.13333,South Africa
108,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,32.43333,-27.66667,South Africa
109,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,39.2,-6.76667,"Tanzania, United Republic of"
110,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.46667,-24.63333,South Africa
111,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,28.8,-25.13333,South Africa
112,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,28.8,-25.13333,South Africa
113,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,32.53333,-28.13333,South Africa
114,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,32.43333,-28.4,South Africa
115,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,32.43333,-28.4,South Africa
116,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,32.03333,-27.6,South Africa
117,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,-12.45,9.8,Sierra Leone
118,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,-12.45,9.8,Sierra Leone
119,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,South Africa
120,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,32.46667,-28.2,South Africa
121,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,32.46667,-28.2,South Africa
122,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,32.41667,-28.38333,South Africa
123,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,32.41667,-28.38333,South Africa
124,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,32.41667,-28.36667,South Africa
125,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,48.98333,-13.33333,Madagascar
126,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.36667,-27.5,South Africa
127,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,NA,NA,NA
128,Pelusios broadleyi,"Pelusios broadleyi Bour, 1986",Pelusios,NA,NA,Kenya
129,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,NA,NA,Zambia
130,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,South Africa
131,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,29.11667,-23.26667,South Africa
132,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,NA,NA,South Africa
133,Pelusios williamsi,"Pelusios williamsi Laurent, 1965",Pelusios,35.11667,-0.1,Kenya
134,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,32.03333,-27.6,South Africa
135,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,32.03333,-27.6,South Africa
136,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,30.43333,-29.75,South Africa
137,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,South Africa
138,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,31.5,-8.51667,"Tanzania, United Republic of"
139,Pelusios,"Pelusios Wagler, 1830",Pelusios,NA,NA,"Venezuela, Bolivarian Republic of"
140,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,32.41667,-28.38333,South Africa
141,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,NA,NA,South Africa
142,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,32.41667,-28.38333,South Africa
143,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,32.41667,-28.2,South Africa
144,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,32.41667,-28.4,South Africa
145,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,21.85,2.58,The Democratic Republic of the Congo
146,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,19.35,3.03,The Democratic Republic of the Congo
147,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,32.41667,-28.38333,South Africa
148,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,South Africa
149,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
150,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,South Africa
151,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,South Africa
152,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,South Africa
153,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,South Africa
154,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,South Africa
155,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,South Africa
156,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,South Africa
157,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,South Africa
158,Pelusios adansonii,"Pelusios adansonii Schweigger, 1812",Pelusios,NA,NA,Sudan
159,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,32.46667,-28.25,South Africa
160,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,32.46667,-28.25,South Africa
161,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,32.46667,-28.25,South Africa
162,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,NA,NA,Seychelles
163,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,-1.43333,14.91667,Mali
164,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,South Africa
165,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.2,-17.35,Zimbabwe
166,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,32.03333,-27.6,South Africa
167,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,18.93333,46.93333,Madagascar
168,Pelusios niger,"Pelusios niger Dum<U+00E9>ril & Bibron, 1835",Pelusios,-9.41667,6.46667,Liberia
169,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
170,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
171,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,32.41667,-28.38333,South Africa
172,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,32.78333,-27.38333,South Africa
173,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,NA,NA,NA
174,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,31.33333,-24.38333,South Africa
175,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
176,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
177,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,15.1,-4.66667,The Democratic Republic of the Congo
178,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,NA,NA,Ghana
179,Pelusios adansonii,"Pelusios adansonii Schweigger, 1812",Pelusios,2.11167,13.51333,Niger
180,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,NA,NA,NA
181,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,NA,NA,NA
182,Pelusios adansonii,"Pelusios adansonii Schweigger, 1812",Pelusios,NA,NA,NA
183,Pelusios,"Pelusios Wagler, 1830",Pelusios,9.0667,4.5333,Cameroon
184,Pelusios,"Pelusios Wagler, 1830",Pelusios,NA,NA,Cameroon
185,Pelusios,"Pelusios Wagler, 1830",Pelusios,NA,NA,Cameroon
186,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,Zambia
187,Pelusios,"Pelusios Wagler, 1830",Pelusios,NA,NA,NA
188,Pelusios sinuatus,"Pelusios sinuatus Smith, 1838",Pelusios,NA,NA,NA
189,Pelusios adansonii,"Pelusios adansonii Schweigger, 1812",Pelusios,NA,NA,NA
190,Pelusios broadleyi,"Pelusios broadleyi Bour, 1986",Pelusios,36.71944,2.75833,Kenya
191,Pelusios broadleyi,"Pelusios broadleyi Bour, 1986",Pelusios,36.71944,2.75833,Kenya
192,Pelusios,"Pelusios Wagler, 1830",Pelusios,31.58333,1.75,Uganda
193,Pelusios castanoides,"Pelusios castanoides castanoides Hewitt, 1931",Pelusios,NA,NA,Madagascar
194,Pelusios castanoides,"Pelusios castanoides Hewitt, 1931",Pelusios,46.59817,-17.16461,Madagascar
195,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
196,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
197,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
198,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
199,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
200,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
201,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
202,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
203,Pelusios rhodesianus,"Pelusios rhodesianus Hewitt, 1927",Pelusios,NA,NA,NA
204,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
205,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
206,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
207,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,Botswana
208,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,31.831,-21.64833,Zimbabwe
209,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
210,Pelusios niger,"Pelusios niger Dum<U+00E9>ril & Bibron, 1835",Pelusios,NA,NA,Madagascar
211,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,NA,NA,The Democratic Republic of the Congo
212,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,NA,NA,The Democratic Republic of the Congo
213,Pelusios,"Pelusios Wagler, 1830",Pelusios,35.48121,1.47471,Kenya
214,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,32.75,1.75,Uganda
215,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,33.46794,1.5564,Uganda
216,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,NA,NA,Ethiopia
217,Pelusios adansonii,"Pelusios adansonii Schweigger, 1812",Pelusios,NA,NA,Nigeria
218,Pelusios castaneus,"Pelusios castaneus Schweigger, 1812",Pelusios,NA,NA,Botswana
219,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
220,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
221,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
222,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
223,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
224,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
225,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
226,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
227,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
228,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
229,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
230,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
231,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
232,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
233,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30,-0.25,Uganda
234,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
235,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
236,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
237,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
238,Pelusios subniger,"Pelusios subniger Lac<U+00E9>p<U+00E8>de, 1789",Pelusios,30.21639,-0.00139,Uganda
239,Pelusios niger,"Pelusios niger Dum<U+00E9>ril & Bibron, 1835",Pelusios,NA,NA,Gabon
240,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
241,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
242,Pelusios bechuanicus,"Pelusios bechuanicus Fitzsimons, 1932",Pelusios,NA,NA,NA
243,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
244,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
245,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
246,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
247,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
248,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
249,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
250,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
251,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
252,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
253,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
254,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
255,Pelusios gabonensis,"Pelusios gabonensis Dum<U+00E9>ril, 1856",Pelusios,NA,NA,NA
