,name,scientificName,genus,decimalLongitude,decimalLatitude,country
47,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.19342,39.7497,Spain
48,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.18398,39.74079,Spain
49,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,23.59966,40.25957,Greece
50,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,15.85327,44.19378,Croatia
51,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,23.58135,40.22776,Greece
52,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,23.9467,40.02647,Greece
53,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.2347,39.72673,Spain
54,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,5.41968,43.26769,France
55,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,25.2356,40.98249,Greece
56,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,28.76812,44.54927,Romania
57,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,8.81598,42.11624,France
58,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,24.74155,40.85667,Greece
59,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,7.18961,51.2113,Germany
60,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.2347,39.72673,Spain
61,Testudo marginata,"Testudo marginata Schoepff, 1792",Testudo,21.37236,38.19091,Greece
62,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-5.00382,32.85958,Morocco
63,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,33.94741,36.30185,Turkey
64,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,33.68834,36.1571,Turkey
65,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,33.94741,36.30185,Turkey
66,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,34.07735,36.46258,Turkey
67,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,33.35254,36.79169,Turkey
68,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,27.36431,37.94877,Turkey
69,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,25.2356,40.98249,Greece
70,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.18398,39.74079,Spain
71,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,43.54882,38.91618,Turkey
72,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,43.54882,38.91618,Turkey
73,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,43.54882,38.91618,Turkey
74,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.18398,39.74079,Spain
75,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,25.3149,40.98683,Greece
76,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,20.8993,40.50485,Albania
77,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,20.79528,40.62788,Albania
78,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,42.45808,38.742,Turkey
79,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,43.54882,38.91618,Turkey
80,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,43.54882,38.91618,Turkey
81,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.96274,39.39771,Spain
82,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,24.57811,40.91924,Greece
83,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,24.74155,40.85667,Greece
84,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,25.2356,40.98249,Greece
85,Testudo horsfieldii,"Testudo horsfieldii Gray, 1844",Testudo,68.68288,35.8999,Afghanistan
86,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,27.27579,37.53062,Turkey
87,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,27.44659,37.59465,Turkey
88,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,28.61732,45.1893,Romania
89,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-5.99476,39.83741,Spain
90,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,28.83473,44.88269,Romania
91,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.26569,39.71273,Spain
92,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,NA,NA,Turkey
93,Testudo graeca,Testudo graeca subsp. armeniaca,Testudo,NA,NA,Azerbaijan
94,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,32.61635,40.44081,Turkey
95,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,27.2121,36.85062,Greece
96,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,27.27579,37.53062,Turkey
97,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,27.25622,37.38448,Turkey
98,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,27.77481,37.45851,Turkey
99,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,28.18096,37.53205,Turkey
100,Testudo horsfieldii,"Testudo horsfieldii Gray, 1844",Testudo,NA,NA,United States
101,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,35.59982,33.87878,Lebanon
102,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.18398,39.74079,Spain
103,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.2347,39.72673,Spain
104,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,26.17115,39.35169,Greece
105,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,29.06901,41.03019,Turkey
106,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,26.17115,39.35169,Greece
107,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,26.17115,39.35169,Greece
108,Testudo horsfieldii,"Agrionemys horsfieldii Khozatsky, 1966",Testudo,NA,NA,United States
109,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,11.33051,43.31866,Italy
110,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,24.74155,40.85667,Greece
111,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,24.74155,40.85667,Greece
112,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,24.74155,40.85667,Greece
113,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,24.57811,40.91924,Greece
114,Testudo,"Testudo Linnaeus, 1758",Testudo,24.71323,41.01158,Greece
115,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.935,37.146,Spain
116,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.935,37.146,Spain
117,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.935,37.146,Spain
118,Testudo kleinmanni,"Testudo kleinmanni Lortet, 1883",Testudo,NA,NA,Libya
119,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,26.26475,39.11061,Greece
120,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,25.89864,39.20898,Greece
121,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,26.2532,39.21723,Greece
122,Testudo kleinmanni,"Testudo kleinmanni Lortet, 1883",Testudo,NA,NA,Libya
123,Testudo kleinmanni,"Testudo kleinmanni Lortet, 1883",Testudo,NA,NA,Libya
124,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,43.6552,38.93832,Turkey
125,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,43.54882,38.91618,Turkey
126,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,43.50393,38.8745,Turkey
127,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,43.57727,38.6898,Turkey
128,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,21.00751,41.16348,"Macedonia, the former Yugoslav Republic of"
129,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,20.87961,40.96642,"Macedonia, the former Yugoslav Republic of"
130,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,20.98812,40.8698,"Macedonia, the former Yugoslav Republic of"
131,Testudo graeca,"Testudo graeca ibera Pallas, 1814",Testudo,NA,NA,Bulgaria
132,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,33.94741,36.30185,Turkey
133,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.92,37.54,Spain
134,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.93,37.27,Spain
135,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.52,39.7,Spain
136,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,-2.82,42.5,Spain
137,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.82,42.41,Spain
138,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.99,39.88,Spain
139,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.92,37.72,Spain
140,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.41,39.61,Spain
141,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-6.48,36.88,Spain
142,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.81,37.45,Spain
143,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.47,37.62,Spain
144,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.17,39.61,Spain
145,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-2.04,37.09,Spain
146,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.81,37.72,Spain
147,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,4,39.97,Spain
148,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.41,39.7,Spain
149,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.93,37.36,Spain
150,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.17,39.52,Spain
151,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.06,42.32,Spain
152,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,2.48,39.61,Spain
153,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.81,37.54,Spain
154,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.82,37.18,Spain
155,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.29,39.79,Spain
156,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.92,37.63,Spain
157,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.94,42.41,Spain
158,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.06,39.8,Spain
159,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.7,37.35,Spain
160,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.71,39.52,Spain
161,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.71,39.43,Spain
162,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-2.04,37.18,Spain
163,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.06,39.61,Spain
164,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,4.34,39.88,Spain
165,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.06,39.71,Spain
166,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.7,37.44,Spain
167,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.83,39.34,Spain
168,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.41,39.52,Spain
169,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-6.58,36.98,Spain
170,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,1.86,41.32,Spain
171,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.17,39.7,Spain
172,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.06,42.41,Spain
173,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-6.36,36.97,Spain
174,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-6.37,36.79,Spain
175,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-6.36,36.88,Spain
176,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,4.23,39.97,Spain
177,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.81,37.36,Spain
178,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-5.27,35.9,Spain
179,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.29,39.43,Spain
180,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,3.18,42.05,Spain
181,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.29,39.61,Spain
182,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,4,40.06,Spain
183,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.06,39.25,Spain
184,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,2.59,39.52,Spain
185,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-5.38,35.9,Spain
186,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,4.23,39.88,Spain
187,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.94,39.52,Spain
188,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.82,37.09,Spain
189,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.88,40.06,Spain
190,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,2.48,39.52,Spain
191,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.18,39.8,Spain
192,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.59,37.53,Spain
193,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,4.11,39.88,Spain
194,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,4.34,39.79,Spain
195,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-2.04,37.27,Spain
196,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.7,37.53,Spain
197,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.29,39.7,Spain
198,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.18,42.32,Spain
199,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.93,37.09,Spain
200,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.29,39.52,Spain
201,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.06,39.34,Spain
202,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.59,37.44,Spain
203,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,4.23,39.79,Spain
204,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.18,42.41,Spain
205,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.81,37.63,Spain
206,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.13,37.53,Spain
207,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.83,39.43,Spain
208,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.93,37.18,Spain
209,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.41,39.79,Spain
210,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.88,39.97,Spain
211,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.47,37.53,Spain
212,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.83,39.52,Spain
213,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,1.87,41.23,Spain
214,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,1.56,38.7,Spain
215,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.58,37.62,Spain
216,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-2.16,37.18,Spain
217,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,4.11,39.97,Spain
218,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.7,37.63,Spain
219,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,2.59,39.61,Spain
220,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,0.7,40.58,Spain
221,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,4.11,40.06,Spain
222,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-6.47,36.97,Spain
223,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.36,37.53,Spain
224,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.94,39.43,Spain
225,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.82,42.32,Spain
226,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-6.58,37.07,Spain
227,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,-1.47,37.44,Spain
228,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.88,39.88,Spain
229,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.59,39.7,Spain
230,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,2.94,39.34,Spain
231,Testudo horsfieldii,"Testudo horsfieldii Gray, 1844",Testudo,NA,NA,Pakistan
232,Testudo horsfieldii,"Testudo horsfieldii Gray, 1844",Testudo,60.287,28.50417,Pakistan
233,Testudo graeca,Testudo graeca subsp. armeniaca,Testudo,NA,NA,NA
234,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,35.07334,36.68356,Turkey
235,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.18398,39.74079,Spain
236,Testudo horsfieldii,"Testudo horsfieldii Gray, 1844",Testudo,NA,NA,United States
237,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.35757,31.95158,Israel
238,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.34699,31.95069,Israel
239,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.35757,31.95158,Israel
240,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.3492,32.0084,Israel
241,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.34178,32.0021,Israel
242,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.69051,32.89757,Israel
243,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.09758,32.67755,Israel
244,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.51992,33.01533,Israel
245,Testudo horsfieldii,"Testudo horsfieldii Gray, 1844",Testudo,NA,NA,"Iran, Islamic Republic of"
246,Testudo horsfieldii,"Testudo horsfieldii Gray, 1844",Testudo,56.63806,35.67733,"Iran, Islamic Republic of"
247,Testudo horsfieldii,"Testudo horsfieldii Gray, 1844",Testudo,59.7735,32.645,"Iran, Islamic Republic of"
248,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,21.21014,38.30529,Greece
249,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.18398,39.74079,Spain
250,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.05121,31.72341,Israel
251,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,46.89167,34.58433,"Iran, Islamic Republic of"
252,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,49.44406,36.72933,"Iran, Islamic Republic of"
253,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,46.89167,34.58433,"Iran, Islamic Republic of"
254,Testudo horsfieldii,"Testudo horsfieldii Gray, 1844",Testudo,59.79767,32.67083,"Iran, Islamic Republic of"
255,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,49.44406,36.72933,"Iran, Islamic Republic of"
256,Testudo horsfieldii,"Testudo horsfieldii Gray, 1844",Testudo,56.04267,35.86106,"Iran, Islamic Republic of"
257,Testudo horsfieldii,"Testudo horsfieldii Gray, 1844",Testudo,59.7735,32.645,"Iran, Islamic Republic of"
258,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,46.89167,34.58433,"Iran, Islamic Republic of"
259,Testudo marginata,"Testudo marginata sarda Mayer, 1992",Testudo,9.6197,40.8407,Italy
260,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.17471,39.74944,Spain
261,Testudo horsefieldi,Testudo horsefieldi,Testudo,64.64183,41.80217,Uzbekistan
262,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,NA,NA,Turkey
263,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,NA,NA,Israel
264,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,NA,NA,Israel
265,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,26.68872,41.8805,Turkey
266,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,3.18398,39.74079,Spain
267,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.48742,32.89278,Israel
268,Testudo hermanni,"Testudo hermanni Gmelin, 1789",Testudo,NA,NA,NA
269,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,NA,NA,NA
270,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,NA,NA,Morocco
271,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.11565,32.73888,Israel
272,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,NA,NA,Algeria
273,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.74076,32.90097,Israel
274,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.73755,32.89918,Israel
275,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,10.09833,36.94767,Tunisia
276,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,10.99683,37.0555,Tunisia
277,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,10.09833,36.94767,Tunisia
278,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,10.99683,37.0555,Tunisia
279,Testudo graeca,"Testudo graeca Linnaeus, 1758",Testudo,NA,NA,Spain
280,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.04072,31.69003,Israel
281,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.04072,31.69003,Israel
282,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.04072,31.69003,Israel
283,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.04072,31.69003,Israel
284,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.51314,32.60418,Israel
285,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.50891,32.6114,Israel
286,Testudo graeca,"Testudo graeca terrestris Forskal, 1775",Testudo,35.47057,32.6187,Israel
