,name,scientificName,genus,decimalLongitude,decimalLatitude,country
37,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,147.622,-19.3045,Australia
38,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,1.8335,6.2835,Benin
39,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.3921,19.2868,Cayman Islands
40,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,104.102,2.93237,Malaysia
41,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,40.7202,-10.9965,Mozambique
42,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.4171,19.3827,Cayman Islands
43,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.4059,19.3918,Cayman Islands
44,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-86.4,16.3833,Honduras
45,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-86.6087,16.3095,Honduras
46,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-86.6032,16.3306,Honduras
47,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,73.5543,4.23412,Maldives
48,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.3921,19.2868,Cayman Islands
49,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,152.7232,-24.04442,Australia
50,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.3921,19.2868,Cayman Islands
51,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.3957,19.3537,Cayman Islands
52,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.4205,19.3779,Cayman Islands
53,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-111.07894,26.00629,Mexico
54,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,73.5635,4.29044,Maldives
55,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,99.8089,10.1087,Thailand
56,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,145.664,-14.6647,Australia
57,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,145.661,-14.9342,Australia
58,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,145.705,-14.9406,Australia
59,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,153.629,-28.6114,Australia
60,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,35.02167,24.98882,Egypt
61,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,98.7561,7.6916,Thailand
62,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-59.63,13.0808,Barbados
63,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,116.023,-8.35826,Indonesia
64,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,32.7348,-27.4262,South Africa
65,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-156.72022,20.94795,United States
66,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-156.52853,20.77323,United States
67,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-87.5952,17.2066,Belize
68,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-87.967,17.8789,Belize
69,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,95.2146,5.90316,Indonesia
70,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,104.133,2.81192,Malaysia
71,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,120.885,13.6928,Philippines
72,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,99.8139,10.106,Thailand
73,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,124.766,1.60757,Indonesia
74,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,124.361,9.62544,Philippines
75,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-95.94709,19.21202,Mexico
76,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-88.14564,16.80776,Belize
77,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,NA,NA,NA
78,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,106.681,8.67384,Viet Nam
79,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,106.692,8.67473,Viet Nam
80,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,106.743,8.68574,Viet Nam
81,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-68.3282,12.1487,unknown or invalid
82,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,147.744,-19.3422,Australia
83,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,147.744,-19.3422,Australia
84,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-68.3282,12.1487,unknown or invalid
85,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-87.0886,20.5516,Mexico
86,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,130.61485,-0.65718,Indonesia
87,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,130.56386,-0.61047,Indonesia
88,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,130.54827,-0.53666,Indonesia
89,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-68.2853,12.1623,unknown or invalid
90,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-68.2853,12.1623,unknown or invalid
91,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,118.631,4.24596,Malaysia
92,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,118.634,4.10327,unknown or invalid
93,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-68.2855,12.1624,unknown or invalid
94,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-68.2855,12.1624,unknown or invalid
95,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,114.804,4.23329,Malaysia
96,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,0,0,Australia
97,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-155.79703,18.95576,United States
98,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,36.13374,23.27744,Egypt
99,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-158.29497,21.61738,United States
100,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,34.2209,26.2059,Egypt
101,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.3183,19.387,Cayman Islands
102,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-68.3519,12.2191,unknown or invalid
103,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-79.8017,19.7235,Cayman Islands
104,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-77.5342,24.9707,Bahamas
105,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-77.5587,25.0092,Bahamas
106,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-87.0261,20.3375,Mexico
107,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-86.9081,20.431,Mexico
108,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-68.2281,12.0897,unknown or invalid
109,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,40.7117,-10.9937,Mozambique
110,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,119.813,-8.39993,Indonesia
111,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-86.4,16.3833,Honduras
112,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-86.5991,16.2695,Honduras
113,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-86.6087,16.3095,Honduras
114,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-86.5943,16.3058,Honduras
115,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,179.1373,-17.08369,Fiji
116,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,179.25498,-18.15943,Fiji
117,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,81.20785,8.72425,Sri Lanka
118,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,102.725,5.92107,Malaysia
119,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,102.743,5.88084,Malaysia
120,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-86.6197,16.3095,Honduras
121,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-86.4,16.3833,Honduras
122,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-156.568,20.7778,United States
123,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-63.0959,18.2085,Anguilla
124,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-41.8253,-22.7735,Brazil
125,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,32.6859,-27.5276,South Africa
126,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,32.6733,-27.6641,South Africa
127,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,120.885,13.6928,Philippines
128,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,73.557,4.27991,Maldives
129,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-80.018,26.715,United States
130,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,72.9122,3.94229,Maldives
131,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-157.78626,21.19534,United States
132,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,98.7704,7.7636,Thailand
133,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,98.7892,7.72706,Thailand
134,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-87.0255,20.381,Mexico
135,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-87.0225,20.3406,Mexico
136,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-80.0534,26.7153,United States
137,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,98.7622,7.68973,Thailand
138,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,178.44224,-17.46384,Fiji
139,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-84.8918,9.75491,Costa Rica
140,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-86.4,16.3833,Honduras
141,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-86.9081,20.431,Mexico
142,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-86.4,16.3833,Honduras
143,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,153.25803,-29.94663003,Australia
144,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-156.72512,20.96576,United States
145,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-156.68842,20.87702,United States
146,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-156.77489,20.9164,United States
147,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,5.90198,43.1356,Guadeloupe
148,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,98.767,7.657,Thailand
149,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,98.8078,7.68667,Thailand
150,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,73.5123,5.3747,Maldives
151,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,98.4473,8.07305,Thailand
152,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-63.2534,17.6432,unknown or invalid
153,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-63.2535,17.6157,unknown or invalid
154,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,146.27,-16.733,Australia
155,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,146.268,-16.735,Australia
156,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,101.976,4.21048,Malaysia
157,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,0,0,Honduras
158,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-86.9031,20.5769,Mexico
159,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-68.983,18.35,Dominican Republic
160,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,40.7143,-10.9951,Mozambique
161,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,130.30234,-0.59624,Indonesia
162,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-63.25003,17.67295,NA
163,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.11274,19.29443,Cayman Islands
164,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-86.5968,16.2765,Honduras
165,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-87.9237,18.0488,Belize
166,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-87.9699,17.885,Belize
167,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-87.9237,18.0488,Belize
168,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-87.9237,18.0488,Belize
169,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,98.7757,7.74348,Thailand
170,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-80.028,26.71,United States
171,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-80.017,26.703,United States
172,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,104.5,2.48333,Malaysia
173,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,101.976,4.21048,Malaysia
174,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,104.133,2.81192,Malaysia
175,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,124.768,1.59622,Indonesia
176,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,124.75,1.61667,Indonesia
177,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,15.4793,60.6921,Maldives
178,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,116.029,-8.33546,Indonesia
179,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,116.049,-8.35197,Indonesia
180,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,116.05,-8.34576,Indonesia
181,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,33.6607,34.8939,Cyprus
182,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,116.032,-8.33498,Indonesia
183,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,34.3588,27.9154,Egypt
184,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-159.479,21.8272,United States
185,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,34.4161,27.9647,Egypt
186,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-157.67577,21.27183,United States
187,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-168.10475,-14.55245,American Samoa
188,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,118.708,4.17761,Malaysia
189,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,118.631,4.24596,Malaysia
190,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,118.642,4.15296,Malaysia
191,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,56.3661,25.4824,United Arab Emirates
192,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,116.026,-8.35673,Indonesia
193,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,34.5127,28.4773,Egypt
194,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,118.708,4.17761,Malaysia
195,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,0,0,NA
196,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,34.24286,26.16541,Egypt
197,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,153.31472,-29.69948003,Australia
198,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,99.8553,10.1014,Thailand
199,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,153.2042,-30.12325003,Australia
200,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,30.8298,-30.2563,South Africa
201,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,32.704,-27.5481,South Africa
202,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,115.593,-8.27535,Indonesia
203,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,116.026,-8.35673,Indonesia
204,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,34.0731,26.5136,Egypt
205,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-87.0271,20.3437,Mexico
206,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-87.0261,20.3375,Mexico
207,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-87.0271,20.3437,Mexico
208,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-86.9489,20.5101,Mexico
209,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-87.0255,20.381,Mexico
210,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,72.99215,2.97446,Maldives
211,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-171.66275,25.72133,United States
212,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-157.64401,21.24555,United States
213,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.3902,19.3408,Cayman Islands
214,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.2546,19.3133,Cayman Islands
215,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,98.7561,7.6916,Thailand
216,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,118.82,9.87764,Philippines
217,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,97.6488,8.66176,Thailand
218,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-87.0895,20.5683,Mexico
219,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-87.0886,20.5516,Mexico
220,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,34.5197,28.4991,Egypt
221,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,118.532,4.43634,Malaysia
222,Eretmochelys,"Eretmochelys Fitzinger, 1843",Eretmochelys,-80.3485,25.0351,United States
223,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,153.32297,-29.64551003,Australia
224,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,100.804,12.9281,Thailand
225,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)",Eretmochelys,-81.417,19.3855,Cayman Islands
