,name,scientificName,genus,decimalLongitude,decimalLatitude,country
214,Rhinoclemmys annulata,"Rhinoclemmys annulata Gray, 1860",Rhinoclemmys,NA,NA,NA
215,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-88.26667,17.83333,Belize
216,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-88.26667,17.83333,Belize
217,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,NA
218,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-88.48317233,16.50078631,Belize
219,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,NA
220,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-85.23989965,10.51730719,Costa Rica
221,Rhinoclemmys,"Rhinoclemmys Fitzinger, 1835",Rhinoclemmys,-89.766,20.366,Mexico
222,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,Mexico
223,Rhinoclemmys,"Rhinoclemmys Fitzinger, 1835",Rhinoclemmys,NA,NA,Mexico
224,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Honduras
225,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Trinidad and Tobago
226,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-88.867,17.93,Mexico
227,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-88.49984486,17.40074238,Belize
228,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
229,Rhinoclemmys,"Rhinoclemmys Fitzinger, 1835",Rhinoclemmys,-102.75,18.066,Mexico
230,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima manni (Dunn, 1930)",Rhinoclemmys,NA,NA,NA
231,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,Mexico
232,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,Mexico
233,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Suriname
234,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,Mexico
235,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,Mexico
236,Rhinoclemmys annulata,"Rhinoclemmys annulata Gray, 1860",Rhinoclemmys,NA,NA,Panama
237,Rhinoclemmys,"Rhinoclemmys Fitzinger, 1835",Rhinoclemmys,-100.15,18.9,Mexico
238,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Guatemala
239,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
240,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,Mexico
241,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
242,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-93.81,15.934,Mexico
243,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,NA
244,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,NA
245,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,Mexico
246,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,NA
247,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,NA
248,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,NA
249,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Panama
250,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,NA
251,Rhinoclemmys,"Rhinoclemmys Fitzinger, 1835",Rhinoclemmys,NA,NA,Mexico
252,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-94.62999228,17.98069952,Mexico
253,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima incisa (Bocourt, 1868)",Rhinoclemmys,-87.4667,14.0667,Honduras
254,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Guatemala
255,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Guatemala
256,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Guatemala
257,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Guatemala
258,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Guatemala
259,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Guatemala
260,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Guatemala
261,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,"Venezuela, Bolivarian Republic of"
262,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,"Venezuela, Bolivarian Republic of"
263,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,"Venezuela, Bolivarian Republic of"
264,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,"Venezuela, Bolivarian Republic of"
265,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
266,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,"Venezuela, Bolivarian Republic of"
267,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima rogerbarbouri (Ernst, 1978)",Rhinoclemmys,NA,NA,NA
268,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-92.38326057,14.88418754,Mexico
269,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-92.38333,14.88333,Mexico
270,Rhinoclemmys annulata,"Rhinoclemmys annulata Gray, 1860",Rhinoclemmys,-79.3667,-0.55,Ecuador
271,Rhinoclemmys annulata,"Rhinoclemmys annulata Gray, 1860",Rhinoclemmys,-79.36667,-0.58,Ecuador
272,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Panama
273,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Panama
274,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Panama
275,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,-55.98333,-4.28333,Brazil
276,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Panama
277,Rhinoclemmys annulata,"Rhinoclemmys annulata Gray, 1860",Rhinoclemmys,NA,NA,Panama
278,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Panama
279,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Panama
280,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Panama
281,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-87.99983994,20.38060323,Mexico
282,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-86.99981582,20.37060573,Mexico
283,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima incisa (Bocourt, 1868)",Rhinoclemmys,-93.81,15.934,Mexico
284,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
285,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
286,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima incisa (Bocourt, 1868)",Rhinoclemmys,-93.778,15.932,Mexico
287,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima incisa (Bocourt, 1868)",Rhinoclemmys,-93.753,15.917,Mexico
288,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima incisa (Bocourt, 1868)",Rhinoclemmys,-93.81,15.934,Mexico
289,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
290,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
291,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
292,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,-102.1701711,18.39065739,Mexico
293,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,Mexico
294,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,NA
295,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,NA
296,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,NA
297,Rhinoclemmys rubida,"Rhinoclemmys rubida perixantha (Mosimann & Rabb, 1953)",Rhinoclemmys,NA,NA,Mexico
298,Rhinoclemmys rubida,"Rhinoclemmys rubida perixantha (Mosimann & Rabb, 1953)",Rhinoclemmys,NA,NA,Mexico
299,Rhinoclemmys rubida,"Rhinoclemmys rubida perixantha (Mosimann & Rabb, 1953)",Rhinoclemmys,NA,NA,Mexico
300,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima rogerbarbouri (Ernst, 1978)",Rhinoclemmys,NA,NA,Mexico
301,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima rogerbarbouri (Ernst, 1978)",Rhinoclemmys,NA,NA,Mexico
302,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima rogerbarbouri (Ernst, 1978)",Rhinoclemmys,NA,NA,Mexico
303,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima rogerbarbouri (Ernst, 1978)",Rhinoclemmys,NA,NA,Mexico
304,Rhinoclemmys rubida,"Rhinoclemmys rubida perixantha (Mosimann & Rabb, 1953)",Rhinoclemmys,NA,NA,Mexico
305,Rhinoclemmys rubida,"Rhinoclemmys rubida perixantha (Mosimann & Rabb, 1953)",Rhinoclemmys,NA,NA,Mexico
306,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,NA
307,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,NA
308,Rhinoclemmys,"Rhinoclemmys Fitzinger, 1835",Rhinoclemmys,NA,NA,Panama
309,Rhinoclemmys diademata,"Rhinoclemmys diademata Mertens, 1954",Rhinoclemmys,NA,NA,Colombia
310,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-88.34984196,17.68405902,Belize
311,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Honduras
312,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
313,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
314,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
315,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
316,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
317,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
318,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
319,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
320,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
321,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Honduras
322,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
323,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
324,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
325,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
326,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Nicaragua
327,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
328,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,El Salvador
329,Rhinoclemmys diademata,"Rhinoclemmys diademata Mertens, 1954",Rhinoclemmys,NA,NA,Colombia
330,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,Belize
331,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Suriname
332,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Suriname
333,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-93.81,15.934,Mexico
334,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
335,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
336,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
337,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Costa Rica
338,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Costa Rica
339,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,El Salvador
340,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,Mexico
341,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Costa Rica
342,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Costa Rica
343,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Costa Rica
344,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Costa Rica
345,Rhinoclemmys,"Rhinoclemmys Fitzinger, 1835",Rhinoclemmys,-86.94851,20.3442,Mexico
346,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-97.688,15.966,Mexico
347,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,Mexico
348,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
349,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Costa Rica
350,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Costa Rica
351,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima manni (Dunn, 1930)",Rhinoclemmys,NA,NA,Nicaragua
352,Rhinoclemmys annulata,"Rhinoclemmys annulata Gray, 1860",Rhinoclemmys,NA,NA,Nicaragua
353,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,French Guiana
354,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,NA
355,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,NA
356,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,Belize
357,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,Mexico
358,Rhinoclemmys punctularia,"Rhinoclemmys punctularia punctularia Daudin, 1801",Rhinoclemmys,NA,NA,NA
359,Rhinoclemmys nasuta,"Rhinoclemmys nasuta Boulenger, 1902",Rhinoclemmys,NA,NA,Colombia
360,Rhinoclemmys punctularia,"Rhinoclemmys punctularia punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Suriname
361,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,Belize
362,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,Belize
363,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,Belize
364,Rhinoclemmys melanosterna,"Rhinoclemmys melanosterna Gray, 1861",Rhinoclemmys,NA,NA,Colombia
365,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,NA
366,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,Mexico
367,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,NA
368,Rhinoclemmys annulata,"Rhinoclemmys annulata Gray, 1860",Rhinoclemmys,NA,NA,Panama
369,Rhinoclemmys diademata,"Rhinoclemmys diademata Mertens, 1954",Rhinoclemmys,NA,NA,"Venezuela, Bolivarian Republic of"
370,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-85.09257017,10.42674244,Costa Rica
371,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-85.12814001,10.45436078,Costa Rica
372,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Honduras
373,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,-103.7602106,19.07728929,Mexico
374,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Trinidad and Tobago
375,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Trinidad and Tobago
376,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Trinidad and Tobago
377,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Trinidad and Tobago
378,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Trinidad and Tobago
379,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-85.16705,10.32581,Costa Rica
380,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,-105.012,19.526,Mexico
381,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-88.55,18.10694,Belize
382,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-88.55,18.06667,Belize
383,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-88.55,18.06667,Belize
384,Rhinoclemmys punctularia,"Rhinoclemmys punctularia punctularia Daudin, 1801",Rhinoclemmys,NA,NA,Suriname
385,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Nicaragua
386,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-105.072,19.506,Mexico
387,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,Mexico
388,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,Mexico
389,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Costa Rica
390,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Costa Rica
391,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Costa Rica
392,Rhinoclemmys pulcherrima,"Geoemyda pulcherrima Wermuth, 1961",Rhinoclemmys,NA,NA,Costa Rica
393,Rhinoclemmys pulcherrima,"Geoemyda pulcherrima Wermuth, 1961",Rhinoclemmys,NA,NA,Costa Rica
394,Rhinoclemmys diademata,"Rhinoclemmys diademata Mertens, 1954",Rhinoclemmys,NA,NA,Colombia
395,Rhinoclemmys,"Rhinoclemmys Fitzinger, 1835",Rhinoclemmys,-86.85981281,20.53059871,Mexico
396,Rhinoclemmys,"Rhinoclemmys Fitzinger, 1835",Rhinoclemmys,-86.96648486,20.30060899,Mexico
397,Rhinoclemmys,"Rhinoclemmys Fitzinger, 1835",Rhinoclemmys,-86.98314519,20.26728048,Mexico
398,Rhinoclemmys nasuta,"Rhinoclemmys nasuta Boulenger, 1902",Rhinoclemmys,NA,NA,Colombia
399,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,Mexico
400,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Honduras
401,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
402,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-88.13326146,15.40436142,Honduras
403,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,-88.13326146,15.40436142,Honduras
404,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,NA,NA,Mexico
405,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-91.76385,17.74221,Mexico
406,Rhinoclemmys areolata,"Rhinoclemmys areolata Dum<U+00E9>ril, Bibron & Dum<U+00E9>ril, 1851",Rhinoclemmys,-87.0198163,20.37060569,Mexico
407,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
408,Rhinoclemmys nasuta,"Rhinoclemmys nasuta Boulenger, 1902",Rhinoclemmys,NA,NA,Colombia
409,Rhinoclemmys funerea,"Rhinoclemmys funerea Cope, 1876",Rhinoclemmys,NA,NA,Costa Rica
410,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
411,Rhinoclemmys pulcherrima,"Rhinoclemmys pulcherrima Gray, 1855",Rhinoclemmys,NA,NA,Mexico
412,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,-105.32025,19.90057497,Mexico
413,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,-48.48333,-1.45,Brazil
414,Rhinoclemmys punctularia,"Rhinoclemmys punctularia Daudin, 1801",Rhinoclemmys,-48.48333,-1.45,Brazil
415,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,NA,NA,Mexico
416,Rhinoclemmys rubida,"Rhinoclemmys rubida Cope, 1870",Rhinoclemmys,-105.32,19.9,Mexico
417,Rhinoclemmys melanosterna,"Rhinoclemmys melanosterna Gray, 1861",Rhinoclemmys,NA,NA,Colombia
418,Rhinoclemmys nasuta,"Rhinoclemmys nasuta Boulenger, 1902",Rhinoclemmys,NA,NA,Colombia
419,Rhinoclemmys nasuta,"Rhinoclemmys nasuta Boulenger, 1902",Rhinoclemmys,-77.00432,4.55388,Colombia
420,Rhinoclemmys nasuta,"Rhinoclemmys nasuta Boulenger, 1902",Rhinoclemmys,-77.00432,4.55388,Colombia
421,Rhinoclemmys nasuta,"Rhinoclemmys nasuta Boulenger, 1902",Rhinoclemmys,-77.00432,4.55388,Colombia
422,Rhinoclemmys melanosterna,"Rhinoclemmys melanosterna Gray, 1861",Rhinoclemmys,-77.00432,4.55388,Colombia
423,Rhinoclemmys nasuta,"Rhinoclemmys nasuta Boulenger, 1902",Rhinoclemmys,-77.00432,4.55388,Colombia
424,Rhinoclemmys nasuta,"Rhinoclemmys nasuta Boulenger, 1902",Rhinoclemmys,-77.00432,4.55388,Colombia
